Age,BusinessTravel,Department,DistanceFromHome,Education,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,Attrition
31,Travel_Rarely,Sales,5,4,Female,2,Sales Executive,4,Married,5476,No,11,3,2,10,10,0,No
49,Travel_Rarely,Research & Development,16,3,Female,1,Laboratory Technician,1,Divorced,2587,Yes,16,3,1,17,2,2,No
38,Travel_Frequently,Research & Development,2,3,Female,1,Laboratory Technician,2,Single,2440,No,22,4,0,4,4,3,No
47,Travel_Rarely,Sales,2,4,Female,4,Manager,2,Divorced,15972,No,14,3,3,29,3,1,No
49,Travel_Rarely,Research & Development,1,3,Male,4,Manager,3,Single,15379,No,14,3,0,23,8,0,No
41,Travel_Rarely,Sales,23,2,Male,3,Sales Executive,3,Single,7082,Yes,16,3,0,21,2,0,No
20,Travel_Rarely,Sales,9,1,Male,1,Sales Representative,1,Single,2728,No,11,3,0,2,2,0,No
33,Non-Travel,Sales,16,3,Female,2,Sales Executive,4,Divorced,5368,Yes,25,4,1,7,6,1,No
36,Travel_Rarely,Research & Development,26,4,Male,2,Healthcare Representative,3,Married,5347,No,14,3,2,10,3,0,No
44,Travel_Rarely,Human Resources,1,3,Female,1,Human Resources,4,Divorced,3195,Yes,18,3,3,8,2,2,No
23,Travel_Rarely,Research & Development,8,1,Male,1,Laboratory Technician,3,Single,3989,Yes,11,3,0,5,5,1,Yes
38,Travel_Rarely,Research & Development,4,2,Female,1,Laboratory Technician,3,Married,3306,No,19,3,1,7,0,0,No
53,Travel_Rarely,Research & Development,24,4,Male,3,Healthcare Representative,4,Married,7005,No,15,3,0,11,4,1,No
48,Travel_Frequently,Sales,7,2,Female,1,Sales Representative,3,Married,2655,Yes,11,3,2,19,9,7,Yes
32,Travel_Rarely,Research & Development,2,4,Male,1,Laboratory Technician,2,Single,1393,No,12,3,0,1,1,0,Yes
26,Non-Travel,Research & Development,7,3,Male,1,Laboratory Technician,4,Single,2570,No,20,4,0,7,7,5,No
55,Travel_Rarely,Research & Development,22,3,Male,1,Research Scientist,2,Divorced,3537,No,12,3,1,8,4,1,No
34,Travel_Rarely,Research & Development,5,2,Male,2,Laboratory Technician,4,Married,3986,No,14,3,1,15,15,4,No
60,Travel_Rarely,Research & Development,1,4,Male,3,Healthcare Representative,4,Divorced,10883,No,20,4,1,19,1,0,No
33,Travel_Rarely,Research & Development,21,3,Male,1,Laboratory Technician,2,Married,2028,No,18,3,3,14,14,2,No
37,Travel_Frequently,Sales,1,4,Male,2,Sales Executive,4,Divorced,9525,No,14,3,2,6,6,1,No
34,Travel_Rarely,Research & Development,19,3,Female,1,Research Scientist,4,Married,2929,No,12,3,0,10,10,8,No
23,Travel_Rarely,Sales,7,3,Male,1,Sales Representative,4,Divorced,2275,Yes,21,4,1,3,3,0,Yes
44,Travel_Rarely,Research & Development,2,3,Female,3,Healthcare Representative,4,Married,7879,Yes,19,3,1,9,8,6,No
35,Travel_Frequently,Research & Development,2,4,Male,1,Research Scientist,4,Single,4930,Yes,14,3,0,6,5,1,No
43,Travel_Rarely,Sales,2,3,Male,2,Sales Executive,4,Married,7847,Yes,17,3,1,10,10,8,No
24,Travel_Rarely,Research & Development,9,3,Male,1,Research Scientist,3,Married,4401,No,16,3,1,5,5,0,No
41,Travel_Rarely,Sales,6,3,Male,3,Sales Executive,3,Single,9241,No,12,3,0,10,10,8,No
29,Travel_Rarely,Research & Development,9,4,Female,1,Laboratory Technician,3,Married,2974,No,17,3,1,9,5,1,No
36,Travel_Rarely,Sales,2,4,Female,2,Sales Representative,4,Single,4502,No,15,3,0,17,13,6,No
45,Non-Travel,Research & Development,1,1,Male,3,Healthcare Representative,3,Married,10748,No,23,4,1,25,23,14,No
24,Travel_Rarely,Human Resources,22,1,Male,1,Human Resources,3,Married,1555,No,11,3,1,1,1,0,Yes
47,Travel_Frequently,Sales,9,3,Male,4,Sales Executive,3,Married,12936,No,11,3,0,25,23,14,Yes
26,Travel_Rarely,Research & Development,17,4,Male,1,Laboratory Technician,3,Married,2305,No,15,3,3,3,3,0,No
45,Travel_Rarely,Research & Development,28,2,Female,4,Research Director,2,Single,16704,No,11,3,0,21,21,8,No
32,Travel_Frequently,Research & Development,10,3,Male,1,Research Scientist,3,Married,3433,No,13,3,1,10,5,1,No
31,Travel_Rarely,Research & Development,2,4,Male,1,Laboratory Technician,3,Married,3477,No,14,3,1,6,5,0,No
41,Non-Travel,Human Resources,4,3,Male,2,Human Resources,2,Married,6430,No,19,3,1,10,3,1,No
40,Travel_Rarely,Research & Development,8,2,Female,2,Manufacturing Director,1,Married,6516,Yes,16,3,1,18,1,0,No
24,Travel_Rarely,Research & Development,29,1,Male,1,Laboratory Technician,1,Divorced,3907,No,13,3,3,6,6,1,No
46,Travel_Rarely,Research & Development,13,4,Male,2,Healthcare Representative,2,Single,5562,No,14,3,0,19,10,0,No
35,Travel_Rarely,Research & Development,27,4,Male,2,Manufacturing Director,3,Married,6883,No,16,3,1,17,7,0,No
30,Travel_Rarely,Research & Development,16,1,Male,1,Research Scientist,4,Married,2862,No,12,3,1,10,10,0,No
47,Non-Travel,Sales,2,4,Male,2,Sales Executive,2,Married,4978,No,11,3,1,4,1,0,No
46,Travel_Rarely,Sales,2,3,Male,3,Sales Executive,4,Divorced,10368,Yes,12,3,1,13,10,0,No
36,Travel_Rarely,Sales,13,5,Male,2,Sales Executive,1,Divorced,6134,Yes,13,3,3,16,2,2,Yes
32,Travel_Rarely,Sales,1,2,Male,2,Sales Executive,2,Single,6735,No,15,3,0,10,0,0,Yes
23,Travel_Rarely,Research & Development,4,1,Female,1,Laboratory Technician,2,Single,3295,No,13,3,0,3,3,1,No
31,Travel_Frequently,Research & Development,24,1,Female,2,Manufacturing Director,4,Single,5238,No,20,4,0,9,5,1,No
39,Non-Travel,Research & Development,1,3,Male,2,Laboratory Technician,4,Married,6472,Yes,15,3,1,9,9,5,No
32,Travel_Rarely,Sales,19,3,Male,3,Sales Executive,3,Married,9610,No,13,3,1,10,4,0,No
40,Travel_Rarely,Sales,7,4,Male,5,Manager,2,Single,19833,No,14,3,0,21,21,12,No
45,Travel_Rarely,Human Resources,4,3,Female,3,Human Resources,3,Married,9756,No,21,4,2,9,5,0,No
30,Travel_Frequently,Research & Development,2,4,Female,1,Research Scientist,1,Single,4968,No,16,3,0,10,9,0,No
24,Travel_Frequently,Human Resources,10,3,Male,1,Human Resources,4,Married,2145,No,14,3,1,3,2,2,No
30,Travel_Frequently,Human Resources,8,3,Female,1,Human Resources,4,Divorced,2180,No,11,3,1,6,4,1,Yes
31,Travel_Rarely,Sales,5,3,Male,2,Sales Executive,3,Married,8346,No,19,3,1,6,5,0,No
27,Travel_Rarely,Research & Development,8,3,Female,1,Research Scientist,4,Single,3445,No,11,3,0,6,6,1,No
29,Travel_Rarely,Sales,9,3,Female,1,Sales Representative,2,Single,2760,No,13,3,0,2,2,2,Yes
29,Travel_Frequently,Research & Development,1,3,Male,2,Healthcare Representative,3,Single,6294,Yes,12,3,0,10,3,0,No
30,Travel_Rarely,Sales,15,2,Male,3,Sales Executive,1,Divorced,7140,No,11,3,1,12,7,1,No
34,Travel_Rarely,Research & Development,2,4,Male,1,Research Scientist,4,Married,2932,Yes,14,3,3,6,5,1,No
33,Non-Travel,Sales,2,3,Female,2,Sales Executive,2,Single,5147,No,15,3,0,13,11,1,No
49,Travel_Rarely,Sales,11,4,Female,2,Sales Executive,4,Single,4507,No,12,3,0,8,5,0,No
33,Travel_Rarely,Sales,16,3,Female,3,Sales Executive,1,Single,8564,Yes,20,4,0,11,0,0,Yes
38,Travel_Frequently,Research & Development,2,2,Female,1,Laboratory Technician,2,Married,2468,No,14,3,1,9,6,0,No
31,Travel_Rarely,Sales,16,4,Male,3,Sales Executive,3,Married,8161,No,13,3,3,10,1,0,Yes
29,Travel_Rarely,Research & Development,4,3,Female,1,Research Scientist,1,Divorced,2109,No,13,3,1,1,1,0,No
30,Travel_Rarely,Research & Development,16,3,Male,2,Healthcare Representative,3,Married,5294,No,16,3,1,10,7,1,No
32,Non-Travel,Research & Development,5,4,Male,1,Research Scientist,2,Single,2718,No,14,3,0,12,7,0,No
38,Travel_Rarely,Research & Development,18,3,Male,2,Healthcare Representative,4,Married,5811,Yes,16,3,1,15,1,1,No
43,Travel_Frequently,Research & Development,17,3,Male,1,Research Scientist,3,Married,2437,Yes,16,3,1,6,1,0,Yes
42,Travel_Rarely,Research & Development,12,3,Male,1,Laboratory Technician,2,Divorced,2766,No,22,4,3,7,5,0,No
55,Travel_Rarely,Research & Development,2,3,Male,5,Research Director,1,Married,19038,No,12,3,3,34,1,0,No
33,Non-Travel,Research & Development,4,3,Male,2,Research Scientist,2,Divorced,3055,No,15,3,2,11,9,1,No
41,Travel_Rarely,Research & Development,9,4,Male,1,Laboratory Technician,1,Divorced,2289,No,20,4,2,5,5,0,No
34,Non-Travel,Sales,10,3,Male,2,Sales Executive,3,Divorced,4001,Yes,14,3,1,15,15,0,No
53,Non-Travel,Research & Development,1,4,Female,4,Manufacturing Director,3,Married,12965,Yes,20,4,3,27,3,0,No
43,Travel_Rarely,Human Resources,2,3,Male,1,Human Resources,4,Single,3539,No,13,3,0,10,9,1,No
34,Travel_Rarely,Sales,3,2,Female,2,Sales Executive,4,Single,6029,No,12,3,0,6,2,2,No
21,Travel_Rarely,Sales,7,1,Male,1,Sales Representative,2,Single,2679,No,13,3,0,1,1,1,Yes
38,Travel_Rarely,Research & Development,6,2,Female,1,Laboratory Technician,3,Married,3702,No,11,3,1,5,5,0,No
22,Travel_Rarely,Research & Development,8,1,Female,1,Laboratory Technician,1,Married,2398,Yes,17,3,0,1,1,0,Yes
31,Travel_Rarely,Sales,29,4,Female,2,Sales Executive,4,Married,5468,No,14,3,2,13,12,5,No
51,Travel_Rarely,Research & Development,3,3,Female,3,Manager,3,Married,13116,No,11,3,0,15,2,2,No
37,Travel_Rarely,Sales,9,2,Male,2,Sales Executive,2,Married,4189,No,14,3,2,5,5,0,No
46,Travel_Rarely,Research & Development,2,4,Male,5,Research Director,4,Divorced,19328,Yes,17,3,1,24,2,2,No
36,Travel_Rarely,Research & Development,10,3,Male,3,Healthcare Representative,1,Married,8321,Yes,13,3,1,15,12,5,No
44,Travel_Frequently,Research & Development,1,2,Male,1,Research Scientist,2,Divorced,2342,Yes,12,3,3,6,5,2,Yes
37,Travel_Rarely,Human Resources,8,2,Male,2,Human Resources,2,Divorced,4071,No,13,3,0,19,10,4,No
35,Travel_Rarely,Sales,27,3,Male,2,Sales Executive,4,Single,5813,Yes,18,3,0,10,10,7,Yes
33,Travel_Rarely,Research & Development,8,4,Male,1,Research Scientist,1,Married,3143,No,19,3,1,14,10,7,No
28,Travel_Rarely,Research & Development,1,3,Male,1,Research Scientist,4,Married,2044,No,11,3,1,5,5,0,No
39,Travel_Rarely,Research & Development,10,1,Male,3,Research Director,3,Single,13464,No,21,4,0,9,4,2,No
46,Non-Travel,Sales,26,2,Male,2,Sales Executive,2,Single,7991,No,15,3,0,6,2,2,No
40,Travel_Rarely,Research & Development,2,2,Female,1,Laboratory Technician,1,Married,3377,No,17,3,1,7,4,0,No
42,Travel_Rarely,Research & Development,13,3,Male,2,Healthcare Representative,1,Married,5538,No,18,3,2,10,0,0,No
35,Non-Travel,Research & Development,2,2,Male,2,Manufacturing Director,4,Divorced,5762,No,14,3,1,15,7,1,No
38,Non-Travel,Human Resources,2,3,Male,1,Human Resources,2,Divorced,2592,No,13,3,3,13,11,3,No
34,Travel_Frequently,Research & Development,9,4,Male,2,Laboratory Technician,1,Married,5346,No,17,3,1,11,7,0,Yes
37,Travel_Rarely,Research & Development,10,4,Male,2,Manufacturing Director,1,Single,4213,No,15,3,0,10,10,0,Yes
39,Travel_Frequently,Sales,20,3,Male,2,Sales Executive,4,Divorced,4127,No,18,3,1,7,2,2,No
43,Non-Travel,Research & Development,9,3,Male,1,Research Scientist,3,Single,2438,No,13,3,0,7,3,1,No
41,Travel_Rarely,Research & Development,5,3,Male,2,Healthcare Representative,2,Single,6870,No,12,3,0,11,3,1,No
41,Travel_Rarely,Sales,4,1,Female,3,Sales Executive,3,Divorced,10447,Yes,13,3,1,23,22,13,No
30,Travel_Rarely,Research & Development,10,3,Female,3,Manufacturing Director,3,Single,9667,No,14,3,0,9,7,0,No
26,Travel_Rarely,Human Resources,20,2,Female,1,Human Resources,2,Married,2148,Yes,11,3,0,6,5,1,Yes
46,Travel_Rarely,Research & Development,21,2,Female,2,Healthcare Representative,2,Married,8926,No,22,4,1,13,9,3,Yes
40,Travel_Rarely,Research & Development,1,3,Female,2,Healthcare Representative,4,Divorced,6513,No,17,3,1,12,5,0,No
34,Travel_Rarely,Sales,8,2,Male,2,Sales Executive,3,Married,6799,No,21,4,2,10,10,4,No
58,Non-Travel,Sales,2,3,Male,4,Manager,2,Divorced,16291,No,22,4,1,37,16,14,No
35,Travel_Rarely,Research & Development,23,4,Male,1,Laboratory Technician,3,Married,2705,No,16,3,1,6,5,0,No
47,Travel_Rarely,Research & Development,4,3,Female,3,Manufacturing Director,2,Divorced,10333,Yes,12,3,1,28,22,14,No
40,Travel_Rarely,Research & Development,12,3,Female,2,Healthcare Representative,1,Divorced,4448,No,12,3,1,15,7,7,No
54,Travel_Rarely,Research & Development,7,4,Female,2,Research Scientist,4,Married,6854,No,15,3,1,14,7,1,No
31,Travel_Frequently,Sales,7,4,Female,3,Sales Executive,1,Married,9637,No,14,3,2,9,3,2,No
28,Travel_Rarely,Research & Development,1,3,Female,1,Research Scientist,1,Married,3591,No,25,4,1,3,3,1,No
38,Travel_Rarely,Sales,2,4,Female,2,Sales Representative,4,Married,5405,Yes,20,4,2,20,4,0,No
26,Travel_Rarely,Sales,10,3,Male,2,Sales Executive,4,Single,4684,No,13,3,0,5,5,1,No
58,Travel_Frequently,Research & Development,15,4,Male,4,Research Director,3,Married,15787,Yes,14,3,0,23,2,2,No
18,Non-Travel,Research & Development,14,3,Female,1,Research Scientist,3,Single,1514,No,16,3,0,0,0,0,No
31,Travel_Rarely,Human Resources,18,5,Male,1,Human Resources,1,Married,2956,No,17,3,0,2,1,0,Yes
29,Travel_Rarely,Human Resources,13,3,Male,1,Human Resources,1,Divorced,2335,Yes,15,3,3,4,2,2,Yes
45,Non-Travel,Sales,2,4,Female,2,Sales Executive,3,Married,5154,No,22,4,2,10,8,5,No
36,Travel_Rarely,Research & Development,2,4,Female,2,Research Scientist,2,Married,6962,Yes,22,4,1,15,1,0,No
43,Travel_Frequently,Sales,2,4,Male,2,Sales Executive,4,Married,5675,No,20,4,1,7,7,7,No
27,Travel_Frequently,Research & Development,5,2,Female,1,Laboratory Technician,4,Single,2379,Yes,14,3,0,6,5,0,No
29,Travel_Frequently,Research & Development,20,1,Male,1,Laboratory Technician,4,Married,3812,No,13,3,0,11,11,3,No
32,Travel_Frequently,Sales,10,4,Male,2,Sales Executive,4,Single,4648,No,13,3,0,4,0,0,No
42,Non-Travel,Research & Development,10,4,Male,1,Research Scientist,3,Married,2936,No,22,4,2,10,6,3,No
47,Travel_Rarely,Research & Development,9,4,Female,1,Laboratory Technician,3,Single,2105,No,12,3,0,7,2,2,No
46,Travel_Rarely,Research & Development,2,2,Male,3,Manufacturing Director,4,Divorced,8578,No,14,3,1,12,9,4,No
28,Non-Travel,Human Resources,1,2,Male,1,Human Resources,4,Divorced,2706,No,15,3,1,3,3,2,No
29,Travel_Rarely,Research & Development,29,1,Male,2,Healthcare Representative,3,Divorced,6384,No,17,3,2,11,7,1,No
42,Travel_Rarely,Research & Development,8,3,Male,1,Laboratory Technician,3,Single,3968,No,13,3,0,8,0,0,No
32,Travel_Rarely,Sales,2,4,Male,2,Sales Executive,2,Single,9907,Yes,12,3,0,7,2,2,Yes
46,Travel_Rarely,Sales,3,3,Female,4,Sales Executive,1,Divorced,13225,No,12,3,1,25,19,2,No
27,Travel_Rarely,Sales,23,1,Female,2,Sales Representative,3,Married,3540,No,21,4,1,9,9,5,No
29,Travel_Rarely,Human Resources,6,1,Male,1,Human Resources,2,Married,2804,No,11,3,0,1,1,0,No
43,Travel_Rarely,Research & Development,6,3,Female,5,Manager,3,Married,19392,No,13,3,0,21,16,6,No
48,Travel_Rarely,Research & Development,10,3,Male,5,Research Director,2,Married,19665,No,12,3,0,29,22,12,No
29,Travel_Frequently,Research & Development,24,2,Male,1,Research Scientist,4,Single,2439,Yes,24,4,0,1,1,1,Yes
46,Travel_Rarely,Sales,10,3,Female,3,Sales Executive,2,Married,7314,No,21,4,3,14,8,0,Yes
27,Travel_Frequently,Research & Development,15,3,Female,1,Research Scientist,1,Married,4774,No,19,3,1,8,7,7,No
39,Travel_Rarely,Research & Development,19,4,Male,2,Research Scientist,4,Divorced,3902,No,14,3,3,7,2,2,No
55,Travel_Rarely,Research & Development,2,4,Male,1,Research Scientist,4,Married,2662,No,20,4,1,19,5,0,No
28,Travel_Rarely,Sales,3,3,Female,1,Sales Representative,2,Married,2856,No,19,3,1,1,1,0,No
30,Travel_Rarely,Sales,9,3,Male,1,Sales Representative,4,Single,1081,No,13,3,0,1,1,0,Yes
22,Travel_Rarely,Research & Development,7,1,Male,1,Research Scientist,2,Single,2472,Yes,23,4,0,1,1,0,Yes
36,Travel_Rarely,Sales,10,4,Female,2,Sales Executive,3,Married,5673,Yes,13,3,1,10,10,1,No
31,Travel_Rarely,Research & Development,20,3,Male,2,Laboratory Technician,3,Divorced,4197,No,11,3,1,10,10,0,No
34,Travel_Rarely,Sales,4,3,Male,3,Sales Executive,4,Married,9713,Yes,13,3,3,9,5,1,No
29,Travel_Rarely,Research & Development,7,3,Male,1,Laboratory Technician,1,Single,2062,No,14,3,0,11,3,1,No
37,Travel_Rarely,Research & Development,7,4,Male,2,Research Scientist,1,Married,4284,Yes,22,4,1,16,5,0,No
35,Travel_Rarely,Research & Development,16,2,Female,2,Manufacturing Director,2,Married,4788,Yes,11,3,0,4,3,0,No
45,Travel_Rarely,Research & Development,25,2,Female,2,Manufacturing Director,4,Married,5906,No,13,3,2,10,9,3,No
36,Travel_Frequently,Human Resources,2,1,Male,2,Human Resources,4,Single,3886,No,21,4,0,10,10,0,No
40,Travel_Rarely,Research & Development,1,4,Male,4,Manager,1,Divorced,16823,No,11,3,1,22,19,11,No
26,Travel_Rarely,Research & Development,1,2,Female,1,Research Scientist,3,Married,2933,Yes,13,3,1,1,1,1,No
27,Travel_Rarely,Sales,2,2,Female,2,Sales Executive,3,Single,6500,No,14,3,0,9,8,0,No
48,Travel_Frequently,Research & Development,22,3,Female,4,Manager,4,Divorced,17174,No,11,3,1,24,22,4,No
44,Travel_Rarely,Research & Development,1,4,Male,2,Healthcare Representative,1,Married,5033,No,15,3,1,10,2,2,No
34,Non-Travel,Research & Development,16,4,Male,1,Research Scientist,1,Married,2307,Yes,23,4,1,5,5,3,Yes
56,Travel_Rarely,Research & Development,24,2,Male,1,Laboratory Technician,4,Single,2587,No,16,3,0,5,4,1,Yes
36,Travel_Rarely,Sales,17,2,Male,2,Sales Executive,2,Married,5507,No,16,3,2,12,4,1,No
41,Travel_Rarely,Sales,8,3,Female,2,Sales Executive,2,Married,4393,No,21,4,1,14,5,1,No
42,Travel_Rarely,Research & Development,6,3,Male,3,Research Director,1,Married,13348,No,13,3,1,18,13,5,No
31,Travel_Rarely,Sales,10,2,Female,2,Sales Executive,4,Divorced,6583,Yes,11,3,1,8,5,1,No
34,Travel_Rarely,Sales,3,1,Female,2,Sales Executive,4,Married,8103,Yes,12,3,0,9,4,0,No
31,Travel_Rarely,Research & Development,4,3,Female,1,Laboratory Technician,3,Divorced,3978,No,12,3,1,4,2,2,No
26,Travel_Frequently,Research & Development,6,3,Male,1,Laboratory Technician,4,Married,2544,No,18,3,1,8,7,7,No
45,Travel_Frequently,Research & Development,1,4,Male,2,Healthcare Representative,3,Single,5399,No,12,3,0,12,4,0,No
33,Travel_Rarely,Sales,10,4,Male,2,Sales Executive,3,Single,5487,No,14,3,0,10,10,0,No
28,Travel_Frequently,Sales,1,2,Male,2,Sales Executive,4,Married,6834,Yes,12,3,1,7,7,0,No
29,Travel_Frequently,Sales,24,3,Male,1,Sales Representative,1,Single,1091,No,17,3,0,1,1,0,Yes
39,Non-Travel,Sales,21,4,Female,2,Sales Executive,3,Married,5736,No,19,3,1,10,3,1,No
27,Travel_Rarely,Research & Development,2,4,Male,1,Research Scientist,2,Married,2226,No,11,3,1,6,5,1,No
34,Travel_Frequently,Research & Development,22,4,Male,2,Research Scientist,4,Married,5747,Yes,15,3,0,16,15,6,No
28,Travel_Rarely,Sales,13,2,Female,2,Sales Executive,3,Single,9854,Yes,11,3,0,6,2,2,Yes
47,Non-Travel,Research & Development,14,4,Male,2,Research Scientist,2,Married,5467,No,18,3,1,16,8,1,No
56,Travel_Rarely,Sales,11,5,Female,2,Sales Executive,1,Married,5380,No,16,3,1,6,0,0,No
39,Travel_Rarely,Research & Development,9,2,Male,2,Manufacturing Director,1,Married,5151,No,25,4,1,10,10,7,No
38,Travel_Frequently,Research & Development,8,3,Female,2,Research Scientist,2,Divorced,2133,Yes,16,3,1,20,20,0,No
58,Travel_Rarely,Sales,21,3,Female,4,Manager,4,Married,17875,Yes,13,3,1,29,1,0,No
32,Travel_Frequently,Research & Development,5,2,Female,1,Research Scientist,3,Single,2432,Yes,14,3,0,8,4,0,Yes
38,Travel_Rarely,Research & Development,9,2,Male,1,Research Scientist,4,Divorced,4771,No,19,3,2,10,5,0,No
49,Travel_Frequently,Research & Development,2,1,Male,5,Research Director,4,Married,19161,No,15,3,0,28,5,4,No
42,Travel_Rarely,Sales,12,4,Male,2,Sales Executive,4,Divorced,5087,Yes,12,3,2,14,0,0,No
27,Travel_Frequently,Human Resources,22,3,Female,1,Human Resources,2,Married,2863,No,12,3,0,1,1,0,Yes
35,Travel_Rarely,Sales,18,4,Male,2,Sales Executive,1,Married,5561,No,16,3,1,6,5,0,No
28,Non-Travel,Research & Development,16,3,Male,1,Research Scientist,3,Single,2144,No,14,3,0,5,5,1,No
31,Non-Travel,Research & Development,3,2,Male,1,Research Scientist,1,Divorced,3065,Yes,13,3,1,4,4,2,No
36,Non-Travel,Research & Development,9,4,Male,1,Laboratory Technician,2,Married,2810,No,22,4,0,5,5,0,No
34,Travel_Rarely,Sales,1,3,Male,3,Sales Executive,4,Single,9888,No,21,4,0,14,14,2,No
34,Travel_Rarely,Sales,13,4,Male,3,Sales Executive,3,Divorced,8628,No,18,3,1,9,8,1,No
26,Travel_Rarely,Research & Development,1,3,Male,1,Laboratory Technician,1,Single,2867,No,13,3,0,8,7,7,No
29,Travel_Rarely,Research & Development,1,3,Male,2,Healthcare Representative,1,Married,5373,No,12,3,1,6,5,0,No
32,Non-Travel,Research & Development,15,4,Female,2,Healthcare Representative,4,Divorced,6667,No,18,3,1,9,5,1,No
31,Travel_Frequently,Research & Development,1,3,Male,2,Research Scientist,1,Married,5003,No,21,4,0,10,10,8,No
28,Travel_Rarely,Research & Development,17,3,Male,1,Laboratory Technician,4,Divorced,2367,No,12,3,1,6,4,0,Yes
38,Travel_Rarely,Sales,1,3,Male,1,Sales Representative,1,Single,2858,No,14,3,0,20,1,0,No
35,Travel_Rarely,Sales,7,4,Female,2,Sales Executive,4,Married,5204,Yes,11,3,0,10,10,0,No
27,Travel_Rarely,Sales,9,3,Male,2,Sales Executive,4,Single,4105,No,14,3,0,7,7,0,No
32,Travel_Rarely,Research & Development,5,4,Male,2,Manufacturing Director,4,Single,9679,No,24,4,0,8,1,0,No
31,Travel_Frequently,Sales,26,4,Male,2,Sales Executive,4,Married,5617,Yes,11,3,0,10,10,0,Yes
53,Travel_Rarely,Sales,24,4,Male,3,Sales Executive,1,Single,10448,Yes,13,3,0,15,2,2,Yes
54,Travel_Rarely,Research & Development,9,2,Female,2,Research Scientist,3,Married,2897,No,11,3,2,9,4,2,No
33,Travel_Frequently,Research & Development,7,2,Male,2,Healthcare Representative,3,Divorced,5968,No,20,4,3,9,9,2,No
43,Travel_Rarely,Research & Development,11,3,Male,3,Healthcare Representative,3,Married,7510,No,17,3,1,10,10,0,No
38,Travel_Frequently,Human Resources,1,4,Male,1,Human Resources,2,Married,2991,Yes,11,3,1,7,6,1,No
55,Travel_Rarely,Human Resources,26,4,Male,5,Manager,2,Married,19636,Yes,18,3,1,35,10,1,No
31,Travel_Rarely,Research & Development,2,1,Female,1,Laboratory Technician,4,Divorced,1129,Yes,11,3,3,1,1,0,No
39,Travel_Rarely,Sales,15,4,Male,4,Sales Executive,1,Single,13341,No,12,3,0,21,20,11,No
42,Non-Travel,Research & Development,23,2,Male,2,Research Scientist,3,Single,4332,No,12,3,0,20,20,3,No
31,Non-Travel,Research & Development,10,3,Female,3,Research Director,3,Married,11031,No,20,4,1,13,11,4,No
54,Travel_Rarely,Research & Development,10,3,Female,2,Manufacturing Director,1,Single,4440,Yes,19,3,0,9,5,1,No
24,Travel_Rarely,Research & Development,1,2,Male,2,Healthcare Representative,3,Single,4617,No,12,3,0,4,4,1,No
23,Travel_Rarely,Research & Development,12,2,Male,1,Laboratory Technician,4,Single,2647,No,13,3,0,5,5,1,No
40,Travel_Frequently,Research & Development,11,3,Female,2,Laboratory Technician,3,Married,6323,No,11,3,1,10,10,9,No
40,Travel_Rarely,Sales,2,2,Female,2,Sales Executive,2,Married,5677,No,14,3,1,15,11,5,No
25,Travel_Rarely,Human Resources,2,3,Female,1,Human Resources,2,Married,2187,No,14,3,0,6,2,1,No
30,Travel_Rarely,Research & Development,1,2,Male,1,Laboratory Technician,2,Married,3748,No,13,3,0,12,12,1,No
25,Travel_Rarely,Research & Development,2,1,Male,1,Laboratory Technician,3,Divorced,3977,Yes,19,3,1,7,2,0,No
47,Travel_Rarely,Research & Development,25,3,Male,3,Healthcare Representative,3,Single,8633,No,23,4,0,25,17,12,No
33,Non-Travel,Research & Development,1,2,Male,1,Laboratory Technician,3,Divorced,2008,No,12,3,3,1,1,0,No
38,Travel_Rarely,Sales,1,4,Male,2,Sales Executive,2,Married,4440,No,15,3,2,16,15,5,No
31,Travel_Rarely,Sales,2,2,Male,1,Sales Representative,3,Married,3067,No,19,3,1,3,2,1,No
38,Travel_Frequently,Research & Development,6,4,Male,2,Manufacturing Director,3,Married,5321,No,11,3,1,10,8,7,No
42,Travel_Rarely,Research & Development,18,4,Male,2,Research Scientist,1,Divorced,5410,Yes,17,3,1,9,4,1,No
41,Travel_Rarely,Research & Development,1,3,Male,1,Research Scientist,4,Married,2782,No,22,4,1,12,5,1,No
47,Non-Travel,Research & Development,1,1,Female,3,Research Director,2,Married,11957,No,18,3,2,14,13,5,No
35,Travel_Rarely,Research & Development,11,4,Male,1,Laboratory Technician,3,Married,2660,Yes,11,3,1,5,2,2,No
22,Travel_Rarely,Research & Development,1,2,Male,1,Research Scientist,3,Single,3375,No,12,3,0,4,3,1,No
35,Travel_Rarely,Research & Development,9,4,Male,2,Research Scientist,3,Single,5098,No,19,3,0,10,10,0,No
33,Travel_Rarely,Research & Development,15,2,Female,2,Healthcare Representative,4,Married,4878,Yes,13,3,1,10,9,8,No
32,Travel_Rarely,Research & Development,29,4,Female,1,Laboratory Technician,2,Single,2837,No,13,3,0,6,6,4,No
40,Travel_Rarely,Research & Development,1,4,Male,1,Laboratory Technician,4,Married,2406,No,19,3,2,8,1,0,No
32,Travel_Rarely,Sales,1,4,Male,1,Sales Representative,2,Married,2269,No,14,3,1,3,2,2,No
39,Travel_Rarely,Research & Development,24,1,Male,2,Research Scientist,4,Single,4108,No,13,3,0,18,7,1,No
